,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating,,Churn
10441,4/1/2019,1562,25,1,C17,2,31361,6/10/2018,,1,1,0,1,,0
10442,5/1/2019,1562,25,1,C17,2,31361,6/10/2018,5/9/2019,1,1,0,1,,1
10443,6/1/2019,1563,41,1,C27,2,35176,21/06/19,,2,2,0,1,,0
10444,7/1/2019,1563,41,1,C27,2,35176,21/06/19,,2,2,0,1,,0
10445,8/1/2019,1563,41,1,C27,2,35176,21/06/19,,2,2,0,1,,0
10446,9/1/2019,1563,41,1,C27,2,35176,21/06/19,,2,2,501000,1,,0
10447,10/1/2019,1563,41,1,C27,2,35176,21/06/19,,2,2,444090,3,,0
10448,11/1/2019,1563,41,1,C27,2,35176,21/06/19,,2,2,299990,3,,0
10449,12/1/2019,1563,41,1,C27,2,35176,21/06/19,,2,2,750000,3,,0
10450,1/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,651610,2,,0
10451,2/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,650760,2,,0
10452,3/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,1326410,2,,0
10453,4/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,250000,1,,0
10454,5/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,251560,1,,0
10455,6/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,-249720,1,,0
10456,7/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,737390,3,,0
10457,8/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,200730,3,,0
10458,9/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,506940,3,,0
10459,10/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,811020,3,,0
10460,11/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,1014590,3,,0
10461,12/1/2020,1563,42,1,C27,2,35176,21/06/19,,2,2,710480,3,,0
10462,1/1/2019,1565,35,1,C9,1,30310,23/10/18,,1,1,815560,3,,0
10463,2/1/2019,1565,35,1,C9,1,30310,23/10/18,,1,1,498120,3,,0
10464,3/1/2019,1565,35,1,C9,1,30310,23/10/18,,1,1,620890,3,,0
10465,4/1/2019,1565,35,1,C9,1,30310,23/10/18,,1,1,227870,3,,0
10466,5/1/2019,1565,35,1,C9,1,30310,23/10/18,,1,1,550070,3,,0
10467,6/1/2019,1565,35,1,C9,1,30310,23/10/18,,1,1,305580,3,,0
10468,7/1/2019,1565,35,1,C9,1,30310,23/10/18,,1,1,307530,2,,0
10469,8/1/2019,1565,35,1,C9,1,30310,23/10/18,,1,1,304470,2,,0
10470,9/1/2019,1565,35,1,C9,1,30310,23/10/18,,1,1,0,2,,0
10471,10/1/2019,1565,35,1,C9,1,30310,23/10/18,,1,1,67500,2,,0
10472,11/1/2019,1565,36,1,C9,1,30310,23/10/18,,1,1,158040,2,,0
10473,12/1/2019,1565,36,1,C9,1,30310,23/10/18,,1,1,307710,2,,0
10474,1/1/2020,1565,36,1,C9,1,30310,23/10/18,,1,1,964450,2,,0
10475,2/1/2020,1565,36,1,C9,1,30310,23/10/18,,1,1,416550,2,,0
10476,3/1/2020,1565,36,1,C9,1,30310,23/10/18,,1,1,154260,2,,0
10477,4/1/2020,1565,36,1,C9,1,30310,23/10/18,4/12/2020,1,1,0,1,,1
10478,7/1/2020,1566,31,1,C6,0,59451,28/06/20,,3,3,0,1,,0
10479,8/1/2020,1566,31,1,C6,0,59451,28/06/20,,3,3,0,1,,0
10480,9/1/2020,1566,31,1,C6,0,59451,28/06/20,25/09/20,3,3,0,1,,1
10481,8/1/2019,1567,36,0,C22,1,46726,29/07/19,,3,3,0,1,,0
10482,9/1/2019,1567,36,0,C22,1,46726,29/07/19,,3,3,0,1,,0
10483,10/1/2019,1567,36,0,C22,1,46726,29/07/19,,3,3,151600,1,,0
10484,11/1/2019,1567,36,0,C22,1,46726,29/07/19,26/11/19,3,3,0,1,,1
10485,12/1/2020,1568,34,0,C20,1,70455,12/11/2020,,2,2,0,1,,0
10486,1/1/2019,1569,23,0,C21,2,56760,13/05/18,,1,1,475740,3,,0
10487,2/1/2019,1569,23,0,C21,2,56760,13/05/18,,1,1,360880,3,,0
10488,3/1/2019,1569,23,0,C21,2,56760,13/05/18,,1,1,1300000,3,,0
10489,4/1/2019,1569,24,0,C21,2,56760,13/05/18,,1,1,250040,4,,0
10490,5/1/2019,1569,24,0,C21,2,56760,13/05/18,,1,1,357040,4,,0
10491,6/1/2019,1569,24,0,C21,2,56760,13/05/18,,1,1,835970,4,,0
10492,7/1/2019,1569,24,0,C21,2,56760,13/05/18,,1,1,180000,1,,0
10493,8/1/2019,1569,24,0,C21,2,56760,13/05/18,,1,1,150440,1,,0
10494,9/1/2019,1569,24,0,C21,2,56760,13/05/18,,1,1,0,1,,0
10495,10/1/2019,1569,24,0,C21,2,56760,13/05/18,,1,1,194100,2,,0
10496,11/1/2019,1569,24,0,C21,2,56760,13/05/18,,1,1,0,2,,0
10497,12/1/2019,1569,24,0,C21,2,56760,13/05/18,,1,1,400000,2,,0
10498,1/1/2020,1569,24,0,C21,2,56760,13/05/18,,1,1,205200,2,,0
10499,2/1/2020,1569,24,0,C21,2,56760,13/05/18,,1,1,1032290,2,,0
10500,3/1/2020,1569,24,0,C21,2,56760,13/05/18,,1,1,555440,2,,0
10501,4/1/2020,1569,25,0,C21,2,56760,13/05/18,,1,1,0,1,,0
10502,5/1/2020,1569,25,0,C21,2,56760,13/05/18,,1,1,0,1,,0
10503,6/1/2020,1569,25,0,C21,2,56760,13/05/18,,1,1,127260,1,,0
10504,7/1/2020,1569,25,0,C21,2,56760,13/05/18,29/06/20,1,1,0,1,,1
10505,11/1/2019,1570,33,1,C21,2,72503,31/10/19,,2,2,0,1,,0
10506,12/1/2019,1570,33,1,C21,2,72503,31/10/19,12/7/2019,2,2,0,1,,1
10507,10/1/2019,1571,23,0,C16,2,54632,28/09/19,,1,1,0,1,,0
10508,11/1/2019,1571,23,0,C16,2,54632,28/09/19,,1,1,0,1,,0
10509,12/1/2019,1571,23,0,C16,2,54632,28/09/19,30/11/19,1,1,0,1,,1
10510,6/1/2019,1572,30,0,C8,0,21245,6/6/2019,,2,2,0,1,,0
10511,7/1/2019,1572,30,0,C8,0,21245,6/6/2019,29/06/19,2,2,0,1,,1
10512,1/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,1143740,3,,0
10513,2/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,928320,3,,0
10514,3/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,1240710,3,,0
10515,4/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,250000,2,,0
10516,5/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,302200,2,,0
10517,6/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,0,2,,0
10518,7/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,600000,4,,0
10519,8/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,950000,4,,0
10520,9/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,1513890,4,,0
10521,10/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,194550,2,,0
10522,11/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,194390,2,,0
10523,12/1/2019,1573,29,1,C8,1,62349,30/07/15,,1,2,463680,2,,0
10524,1/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,472560,3,,0
10525,2/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,1000760,3,,0
10526,3/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,1954140,3,,0
10527,4/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,0,2,,0
10528,5/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,519520,2,,0
10529,6/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,834030,2,,0
10530,7/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,1147350,3,,0
10531,8/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,556630,3,,0
10532,9/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,662140,3,,0
10533,10/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,1088650,4,,0
10534,11/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,968730,4,,0
10535,12/1/2020,1573,30,1,C8,1,62349,30/07/15,,1,2,2315020,4,,0
10536,7/1/2019,1574,27,0,C14,0,72839,28/06/19,,2,2,0,1,,0
10537,8/1/2019,1574,27,0,C14,0,72839,28/06/19,,2,2,0,1,,0
10538,9/1/2019,1574,27,0,C14,0,72839,28/06/19,,2,2,0,1,,0
10539,10/1/2019,1574,27,0,C14,0,72839,28/06/19,,2,2,0,1,,0
10540,11/1/2019,1574,27,0,C14,0,72839,28/06/19,22/11/19,2,2,0,1,,1
10541,9/1/2019,1575,34,0,C15,2,111621,30/08/19,22/09/19,3,3,0,1,,1
10542,4/1/2020,1576,28,0,C26,2,71740,4/4/2020,,3,3,0,2,,0
10543,5/1/2020,1576,28,0,C26,2,71740,4/4/2020,,3,3,0,2,,0
10544,6/1/2020,1576,28,0,C26,2,71740,4/4/2020,,3,3,1004910,2,,0
10545,7/1/2020,1576,29,0,C26,2,71740,4/4/2020,,3,3,1469070,4,,0
10546,8/1/2020,1576,29,0,C26,2,71740,4/4/2020,,3,3,1055780,4,,0
10547,9/1/2020,1576,29,0,C26,2,71740,4/4/2020,,3,3,791990,4,,0
10548,10/1/2020,1576,29,0,C26,2,71740,4/4/2020,,3,3,-88620,2,,0
10549,11/1/2020,1576,29,0,C26,2,71740,4/4/2020,30/10/20,3,3,1067760,2,,1
10550,9/1/2019,1577,31,1,C24,0,43963,17/09/19,,2,2,0,1,,0
10551,10/1/2019,1577,31,1,C24,0,43963,17/09/19,,2,2,0,1,,0
10552,11/1/2019,1577,32,1,C24,0,43963,17/09/19,,2,2,0,1,,0
10553,12/1/2019,1577,32,1,C24,0,43963,17/09/19,12/1/2019,2,2,0,1,,1
10554,1/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,319690,2,,0
10555,2/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,915010,2,,0
10556,3/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,894160,2,,0
10557,4/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,421330,3,,0
10558,5/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,677670,3,,0
10559,6/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,416490,3,,0
10560,7/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,484060,3,,0
10561,8/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,843530,3,,0
10562,9/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,449830,3,,0
10563,10/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,388610,2,,0
10564,11/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,421880,2,,0
10565,12/1/2019,1578,41,0,C13,2,54922,10/5/2018,,2,2,200000,2,,0
10566,1/1/2020,1578,42,0,C13,2,54922,10/5/2018,,2,2,454940,1,,0
10567,2/1/2020,1578,42,0,C13,2,54922,10/5/2018,2/9/2020,2,2,0,1,,1
10568,12/1/2019,1579,23,0,C10,0,32779,12/10/2019,,1,1,0,1,,0
10569,1/1/2020,1579,23,0,C10,0,32779,12/10/2019,,1,1,0,2,,0
10570,2/1/2020,1579,23,0,C10,0,32779,12/10/2019,,1,1,755800,2,,0
10571,3/1/2020,1579,23,0,C10,0,32779,12/10/2019,,1,1,1446060,2,,0
10572,4/1/2020,1579,23,0,C10,0,32779,12/10/2019,,1,1,0,2,,0
10573,5/1/2020,1579,24,0,C10,0,32779,12/10/2019,,1,1,426760,2,,0
10574,6/1/2020,1579,24,0,C10,0,32779,12/10/2019,,1,1,50400,2,,0
10575,7/1/2020,1579,24,0,C10,0,32779,12/10/2019,,1,1,426560,3,,0
10576,8/1/2020,1579,24,0,C10,0,32779,12/10/2019,,1,1,600000,3,,0
10577,9/1/2020,1579,24,0,C10,0,32779,12/10/2019,,1,1,650000,3,,0
10578,10/1/2020,1579,24,0,C10,0,32779,12/10/2019,,1,1,1300000,4,,0
10579,11/1/2020,1579,24,0,C10,0,32779,12/10/2019,,1,1,421800,4,,0
10580,12/1/2020,1579,24,0,C10,0,32779,12/10/2019,,1,1,1200000,4,,0
10581,9/1/2019,1580,27,0,C27,0,23149,9/5/2019,,2,2,0,1,,0
10582,10/1/2019,1580,27,0,C27,0,23149,9/5/2019,,2,2,0,1,,0
10583,11/1/2019,1580,27,0,C27,0,23149,9/5/2019,,2,2,0,1,,0
10584,12/1/2019,1580,27,0,C27,0,23149,9/5/2019,,2,2,0,1,,0
10585,1/1/2020,1580,27,0,C27,0,23149,9/5/2019,1/4/2020,2,2,0,1,,1
10586,7/1/2019,1581,29,0,C15,0,25873,30/06/19,30/06/19,1,1,0,1,,1
10587,1/1/2019,1582,39,0,C3,1,52711,31/08/18,,2,2,268040,2,,0
10588,2/1/2019,1582,39,0,C3,1,52711,31/08/18,,2,2,368360,2,,0
10589,3/1/2019,1582,39,0,C3,1,52711,31/08/18,,2,2,1513770,2,,0
10590,4/1/2019,1582,39,0,C3,1,52711,31/08/18,,2,2,243540,2,,0
10591,5/1/2019,1582,39,0,C3,1,52711,31/08/18,,2,2,266080,2,,0
10592,6/1/2019,1582,39,0,C3,1,52711,31/08/18,20/06/19,2,2,0,2,,1
10593,1/1/2019,1583,27,1,C16,0,12456,5/7/2018,1/11/2019,1,1,0,1,,1
10594,1/1/2019,1585,47,0,C7,1,117644,16/06/13,,2,4,1055800,3,,0
10595,2/1/2019,1585,47,0,C7,1,117644,16/06/13,,2,4,825840,3,,0
10596,3/1/2019,1585,47,0,C7,1,117644,16/06/13,,2,4,8856340,3,,0
10597,4/1/2019,1585,47,0,C7,1,117644,16/06/13,,2,4,260030,1,,0
10598,5/1/2019,1585,47,0,C7,1,117644,16/06/13,,2,4,0,1,,0
10599,6/1/2019,1585,47,0,C7,1,117644,16/06/13,,2,4,0,1,,0
10600,7/1/2019,1585,47,0,C7,1,117644,16/06/13,,2,4,0,2,,0
10601,8/1/2019,1585,47,0,C7,1,117644,16/06/13,,2,4,431280,2,,0
10602,9/1/2019,1585,47,0,C7,1,117644,16/06/13,,2,4,1999000,2,,0
10603,10/1/2019,1585,47,0,C7,1,117644,16/06/13,,2,4,385320,1,,0
10604,11/1/2019,1585,47,0,C7,1,117644,16/06/13,,2,4,151800,1,,0
10605,12/1/2019,1585,48,0,C7,1,117644,16/06/13,,2,4,228240,1,,0
10606,1/1/2020,1585,48,0,C7,1,117644,16/06/13,,2,4,449760,1,,0
10607,2/1/2020,1585,48,0,C7,1,117644,16/06/13,,2,4,2097640,1,,0
10608,3/1/2020,1585,48,0,C7,1,117644,16/06/13,,2,4,773370,1,,0
10609,4/1/2020,1585,48,0,C7,1,117644,16/06/13,,2,4,301960,1,,0
10610,5/1/2020,1585,48,0,C7,1,117644,16/06/13,27/05/20,2,4,151200,1,,1
10611,9/1/2020,1586,30,1,C6,0,75643,20/09/20,,2,2,0,1,,0
10612,10/1/2020,1586,30,1,C6,0,75643,20/09/20,,2,2,0,1,,0
10613,11/1/2020,1586,30,1,C6,0,75643,20/09/20,,2,2,0,1,,0
10614,12/1/2020,1586,30,1,C6,0,75643,20/09/20,,2,2,0,1,,0
10615,1/1/2019,1587,46,1,C20,0,48111,17/02/18,,2,2,508800,3,,0
10616,2/1/2019,1587,46,1,C20,0,48111,17/02/18,,2,2,327140,3,,0
10617,3/1/2019,1587,46,1,C20,0,48111,17/02/18,,2,2,2065480,3,,0
10618,4/1/2019,1587,46,1,C20,0,48111,17/02/18,,2,2,108150,1,,0
10619,5/1/2019,1587,46,1,C20,0,48111,17/02/18,,2,2,0,1,,0
10620,6/1/2019,1587,46,1,C20,0,48111,17/02/18,,2,2,0,1,,0
10621,7/1/2019,1587,46,1,C20,0,48111,17/02/18,7/9/2019,2,2,0,1,,1
10622,1/1/2019,1588,40,0,C5,1,84516,20/09/15,,1,2,640200,2,,0
10623,2/1/2019,1588,,0,C5,1,84516,20/09/15,,1,2,971890,2,,0
10624,3/1/2019,1588,40,0,C5,1,84516,20/09/15,,1,2,1155530,2,,0
10625,4/1/2019,1588,40,0,C5,1,84516,20/09/15,,1,2,173950,3,,0
10626,5/1/2019,1588,40,0,C5,1,84516,20/09/15,,1,2,200000,3,,0
10627,6/1/2019,1588,41,0,C5,1,84516,20/09/15,,1,2,1154500,3,,0
10628,7/1/2019,1588,41,0,C5,1,84516,20/09/15,,1,2,558250,4,,0
10629,8/1/2019,1588,41,0,C5,1,84516,20/09/15,,1,2,1860300,4,,0
10630,9/1/2019,1588,41,0,C5,1,84516,20/09/15,,1,2,494770,4,,0
10631,10/1/2019,1588,41,0,C5,1,84516,20/09/15,,1,2,587050,4,,0
10632,11/1/2019,1588,41,0,C5,1,84516,20/09/15,,1,2,1990000,4,,0
10633,12/1/2019,1588,41,0,C5,1,84516,20/09/15,,1,2,682120,4,,0
10634,1/1/2020,1588,41,0,C5,1,84516,20/09/15,,1,2,500000,2,,0
10635,2/1/2020,1588,41,0,C5,1,84516,20/09/15,,1,2,500000,2,,0
10636,3/1/2020,1588,41,0,C5,1,84516,20/09/15,,1,2,953320,2,,0
10637,4/1/2020,1588,41,0,C5,1,84516,20/09/15,,1,2,0,3,,0
10638,5/1/2020,1588,41,0,C5,1,84516,20/09/15,,1,2,600000,3,,0
10639,6/1/2020,1588,42,0,C5,1,84516,20/09/15,,1,2,1095950,3,,0
10640,7/1/2020,1588,42,0,C5,1,84516,20/09/15,,1,2,444120,4,,0
10641,8/1/2020,1588,42,0,C5,1,84516,20/09/15,,1,2,400060,4,,0
10642,9/1/2020,1588,42,0,C5,1,84516,20/09/15,,1,2,2634560,4,,0
10643,10/1/2020,1588,42,0,C5,1,84516,20/09/15,,1,2,200000,3,,0
10644,11/1/2020,1588,42,0,C5,1,84516,20/09/15,,1,2,862880,3,,0
10645,12/1/2020,1588,42,0,C5,1,84516,20/09/15,,1,2,900410,3,,0
10646,1/1/2019,1589,38,0,C15,2,55037,26/10/18,,3,3,742310,1,,0
10647,2/1/2019,1589,38,0,C15,2,55037,26/10/18,,3,3,-250000,1,,0
10648,3/1/2019,1589,39,0,C15,2,55037,26/10/18,,3,3,776030,1,,0
10649,4/1/2019,1589,39,0,C15,2,55037,26/10/18,,3,3,0,1,,0
10650,5/1/2019,1589,39,0,C15,2,55037,26/10/18,,3,3,193710,1,,0
10651,6/1/2019,1589,39,0,C15,2,55037,26/10/18,6/8/2019,3,3,0,1,,1
10652,6/1/2020,1590,31,1,C17,0,38396,6/5/2020,,2,2,0,1,,0
10653,7/1/2020,1590,31,1,C17,0,38396,6/5/2020,,2,2,0,1,,0
10654,8/1/2020,1590,31,1,C17,0,38396,6/5/2020,,2,2,0,1,,0
10655,9/1/2020,1590,31,1,C17,0,38396,6/5/2020,9/8/2020,2,2,0,1,,1
10656,1/1/2019,1591,28,0,C19,1,43897,16/12/18,25/01/19,2,2,0,1,,1
10657,5/1/2020,1592,25,1,C29,2,58051,5/3/2020,,1,1,0,2,,0
10658,6/1/2020,1592,25,1,C29,2,58051,5/3/2020,,1,1,560280,2,,0
10659,7/1/2020,1592,25,1,C29,2,58051,5/3/2020,,1,1,259080,2,,0
10660,8/1/2020,1592,25,1,C29,2,58051,5/3/2020,,1,1,0,2,,0
10661,9/1/2020,1592,25,1,C29,2,58051,5/3/2020,,1,1,603920,2,,0
10662,10/1/2020,1592,25,1,C29,2,58051,5/3/2020,,1,1,706680,3,,0
10663,11/1/2020,1592,25,1,C29,2,58051,5/3/2020,,1,1,773580,3,,0
10664,12/1/2020,1592,25,1,C29,2,58051,5/3/2020,,1,1,409680,3,,0
10665,11/1/2020,1593,27,0,C28,0,49886,23/11/20,,2,2,0,1,,0
10666,12/1/2020,1593,27,0,C28,0,49886,23/11/20,12/11/2020,2,2,0,1,,1
10667,8/1/2020,1594,33,0,C20,1,76101,31/07/20,,3,3,0,1,,0
10668,9/1/2020,1594,33,0,C20,1,76101,31/07/20,,3,3,200700,1,,0
10669,10/1/2020,1594,33,0,C20,1,76101,31/07/20,,3,3,250000,1,,0
10670,11/1/2020,1594,33,0,C20,1,76101,31/07/20,,3,3,0,1,,0
10671,12/1/2020,1594,33,0,C20,1,76101,31/07/20,,3,3,0,1,,0
10672,1/1/2019,1595,28,0,C22,1,27572,8/4/2018,,1,1,280110,2,,0
10673,2/1/2019,1595,28,0,C22,1,27572,8/4/2018,,1,1,182850,2,,0
10674,3/1/2019,1595,28,0,C22,1,27572,8/4/2018,,1,1,557020,2,,0
10675,4/1/2019,1595,29,0,C22,1,27572,8/4/2018,,1,1,0,2,,0
10676,5/1/2019,1595,29,0,C22,1,27572,8/4/2018,,1,1,130440,2,,0
10677,6/1/2019,1595,29,0,C22,1,27572,8/4/2018,,1,1,318980,2,,0
10678,7/1/2019,1595,29,0,C22,1,27572,8/4/2018,,1,1,448540,3,,0
10679,8/1/2019,1595,29,0,C22,1,27572,8/4/2018,27/08/19,1,1,354940,3,,1
10680,1/1/2019,1597,38,1,C17,1,54600,31/05/15,,2,2,50000,1,,0
10681,2/1/2019,1597,38,1,C17,1,54600,31/05/15,,2,2,100000,1,,0
10682,3/1/2019,1597,38,1,C17,1,54600,31/05/15,,2,2,680000,1,,0
10683,4/1/2019,1597,38,1,C17,1,54600,31/05/15,,2,2,0,3,,0
10684,5/1/2019,1597,38,1,C17,1,54600,31/05/15,,2,2,700000,3,,0
10685,6/1/2019,1597,38,1,C17,1,54600,31/05/15,,2,2,200000,3,,0
10686,7/1/2019,1597,38,1,C17,1,54600,31/05/15,,2,2,250000,2,,0
10687,8/1/2019,1597,38,1,C17,1,54600,31/05/15,,2,2,50000,2,,0
10688,9/1/2019,1597,38,1,C17,1,54600,31/05/15,19/09/19,2,2,482600,2,,1
10689,10/1/2019,1598,34,0,C20,2,95284,10/4/2019,,4,4,0,1,,0
10690,11/1/2019,1598,34,0,C20,2,95284,10/4/2019,,4,4,393280,1,,0
10691,12/1/2019,1598,34,0,C20,2,95284,10/4/2019,,4,4,500630,1,,0
10692,1/1/2020,1598,34,0,C20,2,95284,10/4/2019,,4,4,3003260,2,,0
10693,2/1/2020,1598,34,0,C20,2,95284,10/4/2019,,4,4,2110200,2,,0
10694,3/1/2020,1598,34,0,C20,2,95284,10/4/2019,,4,4,2997450,2,,0
10695,4/1/2020,1598,34,0,C20,2,95284,10/4/2019,,4,4,232920,2,,0
10696,5/1/2020,1598,35,0,C20,2,95284,10/4/2019,,4,4,1465600,2,,0
10697,6/1/2020,1598,35,0,C20,2,95284,10/4/2019,,4,4,115920,2,,0
10698,7/1/2020,1598,35,0,C20,2,95284,10/4/2019,,4,4,502560,2,,0
10699,8/1/2020,1598,35,0,C20,2,95284,10/4/2019,,4,4,1521080,2,,0
10700,9/1/2020,1598,35,0,C20,2,95284,10/4/2019,,4,4,204440,2,,0
10701,10/1/2020,1598,35,0,C20,2,95284,10/4/2019,,4,4,-1233160,1,,0
10702,11/1/2020,1598,35,0,C20,2,95284,10/4/2019,,4,4,289080,1,,0
10703,12/1/2020,1598,35,0,C20,2,95284,10/4/2019,,4,4,320320,1,,0
10704,7/1/2020,1599,29,1,C9,2,108812,7/4/2020,,3,3,0,1,,0
10705,8/1/2020,1599,30,1,C9,2,108812,7/4/2020,,3,3,0,1,,0
10706,9/1/2020,1599,30,1,C9,2,108812,7/4/2020,,3,3,0,1,,0
10707,10/1/2020,1599,30,1,C9,2,108812,7/4/2020,,3,3,301200,1,,0
10708,11/1/2020,1599,30,1,C9,2,108812,7/4/2020,,3,3,0,1,,0
10709,12/1/2020,1599,30,1,C9,2,108812,7/4/2020,,3,3,0,1,,0
10710,8/1/2019,1600,36,0,C14,2,83083,13/08/19,,3,3,0,1,,0
10711,9/1/2019,1600,36,0,C14,2,83083,13/08/19,,3,3,0,1,,0
10712,10/1/2019,1600,36,0,C14,2,83083,13/08/19,,3,3,0,3,,0
10713,11/1/2019,1600,36,0,C14,2,83083,13/08/19,,3,3,1464080,3,,0
10714,12/1/2019,1600,36,0,C14,2,83083,13/08/19,,3,3,177230,3,,0
10715,1/1/2020,1600,36,0,C14,2,83083,13/08/19,,3,3,231480,2,,0
10716,2/1/2020,1600,37,0,C14,2,83083,13/08/19,,3,3,435840,2,,0
10717,3/1/2020,1600,37,0,C14,2,83083,13/08/19,,3,3,1310000,2,,0
10718,4/1/2020,1600,37,0,C14,2,83083,13/08/19,,3,3,960000,4,,0
10719,5/1/2020,1600,37,0,C14,2,83083,13/08/19,,3,3,967900,4,,0
10720,6/1/2020,1600,37,0,C14,2,83083,13/08/19,,3,3,578740,4,,0
10721,7/1/2020,1600,37,0,C14,2,83083,13/08/19,7/10/2020,3,3,0,1,,1
10722,9/1/2019,1601,31,0,C12,0,59932,29/08/19,,2,2,0,1,,0
10723,10/1/2019,1601,31,0,C12,0,59932,29/08/19,,2,2,0,1,,0
10724,11/1/2019,1601,31,0,C12,0,59932,29/08/19,,2,2,0,1,,0
10725,12/1/2019,1601,31,0,C12,0,59932,29/08/19,,2,2,0,1,,0
10726,1/1/2020,1601,31,0,C12,0,59932,29/08/19,19/01/20,2,2,0,1,,1
10727,1/1/2019,1602,38,0,C10,0,22645,9/12/2018,,1,1,200000,1,,0
10728,2/1/2019,1602,38,0,C10,0,22645,9/12/2018,,1,1,200000,1,,0
10729,3/1/2019,1602,38,0,C10,0,22645,9/12/2018,,1,1,239180,1,,0
10730,4/1/2019,1602,38,0,C10,0,22645,9/12/2018,,1,1,250000,2,,0
10731,5/1/2019,1602,38,0,C10,0,22645,9/12/2018,,1,1,127710,2,,0
10732,6/1/2019,1602,38,0,C10,0,22645,9/12/2018,,1,1,0,2,,0
10733,7/1/2019,1602,38,0,C10,0,22645,9/12/2018,29/06/19,1,1,0,1,,1
10734,1/1/2019,1603,28,1,C20,2,66465,14/10/18,23/01/19,1,1,0,1,,1
10735,5/1/2020,1605,42,0,C16,0,50832,5/5/2020,,1,1,0,3,,0
10736,6/1/2020,1605,42,0,C16,0,50832,5/5/2020,,1,1,770350,3,,0
10737,7/1/2020,1605,42,0,C16,0,50832,5/5/2020,,1,1,797720,3,,0
10738,8/1/2020,1605,42,0,C16,0,50832,5/5/2020,,1,1,164820,3,,0
10739,9/1/2020,1605,42,0,C16,0,50832,5/5/2020,,1,1,334300,3,,0
10740,10/1/2020,1605,42,0,C16,0,50832,5/5/2020,,1,1,1103050,3,,0
10741,11/1/2020,1605,42,0,C16,0,50832,5/5/2020,,1,1,614440,3,,0
10742,12/1/2020,1605,42,0,C16,0,50832,5/5/2020,,1,1,535830,3,,0
10743,1/1/2019,1606,42,1,C12,1,99127,22/08/14,,1,3,391200,2,,0
10744,2/1/2019,1606,43,1,C12,1,99127,22/08/14,,1,3,1084600,2,,0
10745,3/1/2019,1606,43,1,C12,1,99127,22/08/14,,1,3,1663400,2,,0
10746,4/1/2019,1606,43,1,C12,1,99127,22/08/14,,1,3,145290,2,,0
10747,5/1/2019,1606,43,1,C12,1,99127,22/08/14,,1,3,242350,2,,0
10748,6/1/2019,1606,43,1,C12,1,99127,22/08/14,,1,3,320430,2,,0
10749,7/1/2019,1606,43,1,C12,1,99127,22/08/14,,1,3,1951900,4,,0
10750,8/1/2019,1606,43,1,C12,1,99127,22/08/14,,1,3,950000,4,,0
10751,9/1/2019,1606,43,1,C12,1,99127,22/08/14,,1,3,1903060,4,,0
